season,event,champion,games_contests,pick_ban_ratio,banned_games,played_games,played_by_number_of_players,win,lose,win_rate,kills,deaths,assists,kill_death_assist_ratio,creep_score,cs/min,gold,gold/min,damage,damage/min,kill_participation,kill_share,gold_share
8,Play in,Shen,9,21.4,3,6,5,4,2,66.7,3.33,1.67,6.5,5.9,203.33,7.23,10.4,371,,,62.1,21.1,20
8,Play in,Poppy,8,19,3,5,4,4,1,80,1,1.8,5.4,3.56,222.6,6.67,10.9,325,,,51.6,8.1,18.4
8,Play in,Ziggs,7,16.7,6,1,1,0,1,0,4,2,7,5.5,341,7.84,16.4,378,,,78.6,28.6,21.6
8,Play in,Leona,6,14.3,2,4,4,2,2,50,0.25,2.75,8.75,3.27,63.75,1.95,7.8,238,,,69.2,1.9,13.3
8,Play in,Cassiopeia,6,14.3,2,4,4,0,4,0,2,4.75,5.25,1.53,291,8.64,12.1,359,,,82.9,22.9,22.4
8,Play in,Morgana,6,14.3,3,3,2,2,1,66.7,2,3.67,10,3.27,22.33,0.62,9.3,259,,,75,12.5,14.4
8,Play in,Zoe,6,14.3,5,1,1,0,1,0,0,6,3,0.5,206,6.81,9,297,,,75,0,20
8,Play in,Malzahar,5,11.9,1,4,3,1,3,25,2.5,3,3,1.83,254.75,8.84,11,380,,,71,32.3,23.8
8,Play in,Pyke,5,11.9,3,2,2,0,2,0,1.5,5,2.5,0.8,34,1.2,6.2,218,,,53.3,20,14.1
8,Play in,Anivia,5,11.9,4,1,1,1,0,100,3,0,12,15,289,8,13.3,369,,,83.3,16.7,21.3
8,Play in,Zilean,5,11.9,4,1,1,1,0,100,2,0,3,5,280,8.81,12.5,394,,,100,40,21.7
8,Play in,Draven,4,9.5,,4,2,2,2,50,4,2.75,4.25,3,296,9.31,15.1,475,,,64.7,31.4,26
8,Play in,Orianna,4,9.5,,4,3,2,2,50,2,1.75,7.25,5.29,291.75,9.14,12.5,391,,,80.4,17.4,22.3
8,Play in,Ezreal,4,9.5,,4,2,1,3,25,1.5,2,2.25,1.88,261.25,9.23,11.1,392,,,68.2,27.3,23.9
8,Play in,Jhin,4,9.5,1,3,1,3,0,100,5.33,0.67,7,18.5,379.67,10.75,17.2,488,,,74,32,25
8,Play in,Trundle,4,9.5,1,3,3,0,3,0,1.33,3.33,4.33,1.7,142,4.43,9.1,283,,,89.5,21.1,17.7
8,Play in,Azir,4,9.5,2,2,2,2,0,100,4,0,4.5,17,320,9.22,14.8,426,,,68,32,22.2
8,Play in,Lee Sin,4,9.5,2,2,2,1,1,50,4,2.5,7,4.4,153.5,5.31,10.5,363,,,73.3,26.7,20.2
8,Play in,Vel'Koz,4,9.5,3,1,1,1,0,100,4,1,6,10,353,10.04,15.4,437,,,62.5,25,21.9
8,Play in,Yasuo,4,9.5,3,1,1,1,0,100,1,1,12,13,210,8.39,10.5,421,,,81.3,6.3,21.6
8,Play in,Maokai,3,7.1,,3,2,2,1,66.7,1.67,1.33,7.67,7,192.67,7.05,9.6,351,,,71.8,12.8,19.5
8,Play in,Jarvan IV,3,7.1,,3,3,1,2,33.3,1.67,2.33,8.33,4.29,191,6.37,10.2,340,,,81.1,13.5,19.4
8,Play in,Kassadin,3,7.1,,3,3,1,2,33.3,3.33,2.67,3.33,2.5,251.33,8.95,11.1,396,,,76.9,38.5,23.5
8,Play in,Karma,3,7.1,1,2,1,2,0,100,1.5,1,8,9.5,216.5,8.04,10.4,387,,,79.2,12.5,20.2
8,Play in,Cho'Gath,3,7.1,1,2,2,1,1,50,1.5,2,2.5,2,298.5,8.92,12.5,375,,,36.4,13.6,21.6
8,Play in,Darius,3,7.1,2,1,1,1,0,100,1,1,5,6,285,8.61,14.4,435,,,54.5,9.1,21.6
8,Play in,Singed,3,7.1,2,1,1,1,0,100,2,2,7,4.5,263,9.59,12.3,450,,,50,11.1,21
8,Play in,Nautilus,2,4.8,,2,2,2,0,100,1,0.5,10.5,23,60,2.15,8.4,302,,,62.2,5.4,15
8,Play in,Graves,2,4.8,,2,2,1,1,50,3.5,1,5.5,9,199.5,6.77,11.9,403,,,85.7,33.3,22.3
8,Play in,Vayne,2,4.8,,2,2,0,2,0,2,3,0.5,0.83,272.5,8.82,10.7,347,,,33.3,26.7,23.2
8,Play in,Viktor,2,4.8,,2,2,0,2,0,1,2.5,2,1.2,301.5,9.09,11.7,354,,,50,16.7,22.3
8,Play in,Ashe,2,4.8,1,1,1,0,1,0,0,3,2,0.67,280,9.31,10.3,342,,,66.7,0,23.4
8,Play in,Gnar,2,4.8,1,1,1,0,1,0,0,2,0,0,183,8.35,6.8,312,,,0,0,21.9
8,Play in,Sejuani,2,4.8,1,1,1,0,1,0,0,3,4,1.33,163,4.72,9.5,274,,,50,0,17
8,Play in,Gangplank,1,2.4,,1,1,1,0,100,2,3,10,4,319,9.17,16.2,466,,,85.7,14.3,25.2
8,Play in,Kalista,1,2.4,,1,1,1,0,100,5,2,8,6.5,365,10.08,16.4,454,,,68.4,26.3,24.6
8,Play in,Zac,1,2.4,,1,1,1,0,100,3,1,11,14,151,4.04,12.2,327,,,77.8,16.7,17.5
8,Play in,Ahri,1,2.4,,1,1,0,1,0,1,3,11,4,280,7.51,13.8,369,,,92.3,7.7,20.6
8,Play in,Caitlyn,1,2.4,,1,1,0,1,0,4,1,6,10,379,10.73,15.4,435,,,100,40,26.8
8,Play in,Corki,1,2.4,,1,1,0,1,0,4,3,2,2,257,9.46,10.7,393,,,66.7,44.4,24.2
8,Play in,Fiora,1,2.4,,1,1,0,1,0,4,4,2,1.5,274,9.68,12.2,432,,,54.5,36.4,24.9
8,Play in,Kog'Maw,1,2.4,,1,1,0,1,0,0,1,2,2,229,8.96,9,351,,,100,0,23.3
8,Play in,Lulu,1,2.4,,1,1,0,1,0,0,6,1,0.17,141,5.53,6.4,249,,,50,0,17.9
8,Play in,Nidalee,1,2.4,,1,1,0,1,0,0,1,0,0,134,5.56,7.2,298,,,,,19.7
8,Play in,Soraka,1,2.4,,1,1,0,1,0,1,2,2,1.5,11,0.31,6.6,187,,,50,16.7,12.7
8,Play in,Taric,1,2.4,,1,1,0,1,0,0,3,10,3.33,81,2,10.1,248,,,71.4,0,13.9
8,Play in,Hecarim,1,2.4,1,0,,0,0,,,,,,,,,,,,,,
8,Play in,Janna,1,2.4,1,0,,0,0,,,,,,,,,,,,,,
8,Play in,Jax,1,2.4,1,0,,0,0,,,,,,,,,,,,,,
8,Play in,Sivir,1,2.4,1,0,,0,0,,,,,,,,,,,,,,
8,Play in,Zed,1,2.4,1,0,,0,0,,,,,,,,,,,,,,
8,Main,Aatrox,76,98.7,45,31,17,17,14,54.8,2.1,2.48,4.42,2.62,285.19,9.03,12.3,390,,,52.1,16.8,21.6
8,Main,Alistar,75,97.4,47,28,12,15,13,53.6,0.5,2.18,6.32,3.13,48.36,1.52,7.4,231,,,65,4.8,13.1
8,Main,Urgot,73,94.8,45,28,17,13,15,46.4,2.64,2.64,3.75,2.42,265.96,8.21,12.1,375,,,63.5,26.2,21.7
8,Main,Irelia,64,83.1,40,24,13,14,10,58.3,3.63,2.96,4.42,2.72,283.96,9.31,12.7,417,,,65,29.3,22.9
8,Main,Kai'Sa,62,80.5,19,43,15,21,22,48.8,3.88,1.84,4.09,4.34,324.49,10.17,13.9,437,,,72.4,35.2,24.8
8,Main,Xayah,62,80.5,28,34,15,17,17,50,3.74,1.79,4.59,4.64,345.74,10.27,15,446,,,67.9,30.5,25
8,Main,Akali,62,80.5,51,11,8,8,3,72.7,4.55,2.27,4.55,4,323.45,8.69,14.6,393,,,61,30.5,21.8
8,Main,Rakan,56,72.7,25,31,13,17,14,54.8,0.94,2.35,8.29,3.92,17,0.54,7.7,243,,,74.9,7.6,13.7
8,Main,Nocturne,53,68.8,31,22,13,15,7,68.2,2,2.32,5.14,3.08,177.68,5.19,11.1,325,,,62.1,17.4,18.1
8,Main,LeBlanc,51,66.2,34,17,10,12,5,70.6,4.18,2,4.71,4.44,285.29,8.43,13.6,400,,,61.9,29.1,21.4
8,Main,Tahm Kench,50,64.9,34,16,10,7,9,43.8,0.5,2.25,5,2.44,67.06,1.97,8.2,243,,,60.7,5.5,13.7
8,Main,Sion,44,57.1,15,29,15,13,16,44.8,0.9,2.03,5.76,3.27,244.31,7.54,10.8,334,,,59.6,8,19.4
8,Main,Xin Zhao,44,57.1,19,25,12,14,11,56,2.72,2.36,5.64,3.54,151.68,4.83,10.4,332,,,65.9,21.5,18.5
8,Main,Lissandra,43,55.8,21,22,10,7,15,31.8,2,2.77,5.09,2.56,271.36,8.81,11.5,373,,,66.4,18.7,21.7
8,Main,Taliyah,42,54.5,25,17,10,10,7,58.8,3.18,1.88,5.47,4.59,182.47,5.61,11.3,348,,,77,28.3,19.8
8,Main,Camille,42,54.5,25,17,9,8,9,47.1,2.41,2.88,4.29,2.33,214.76,6.81,11.6,367,,,64.8,23.3,20.4
8,Main,Gragas,41,53.2,9,32,18,13,19,40.6,1.41,2.75,6.22,2.77,118.38,3.47,9.6,281,,,69.1,12.7,16.1
8,Main,Syndra,40,51.9,21,19,12,9,10,47.4,2.68,2.16,5.11,3.61,312.95,9.15,13.2,385,,,72.5,25,22.2
8,Main,Galio,38,49.4,17,21,10,10,11,47.6,2.24,2.14,4.71,3.24,273.14,8.68,11.7,371,,,66.4,21.4,21.2
8,Main,Thresh,36,46.8,15,21,11,9,12,42.9,0.62,3.43,9.43,2.93,33.86,1.02,7.5,224,,,75.4,4.6,12.9
8,Main,Ryze,34,44.2,17,17,13,8,9,47.1,2.35,1.88,4,3.38,306.94,9.89,12.5,403,,,59.3,22,22.9
8,Main,Braum,30,39,6,24,9,13,11,54.2,0.38,2.04,7.54,3.88,59.5,1.91,7.7,248,,,71.7,3.4,13.8
8,Main,Shen,28,36.4,12,16,9,9,7,56.3,1.31,2.13,6.38,3.62,160.88,4.99,10,309,,,65.4,11.2,17.4
8,Main,Sivir,27,35.1,9,18,7,12,6,66.7,3.44,1.67,6.33,5.87,366.33,10.81,15.5,456,,,71,25,25.3
8,Main,Olaf,27,35.1,11,16,13,7,9,43.8,3.38,1.81,4.94,4.59,172.56,5.04,11.3,331,,,68.9,28,18.6
8,Main,Ornn,25,32.5,13,12,8,10,2,83.3,1.5,2.08,7.58,4.36,266.83,7.55,12.5,352,,,60.6,10,19.1
8,Main,Lee Sin,24,31.2,7,17,7,9,8,52.9,2.71,2.06,5,3.74,151.71,4.96,10.2,333,,,69.3,24.3,18.8
8,Main,Lucian,23,29.9,8,15,6,9,6,60,3.33,1.73,4.6,4.58,319.13,10.19,13.8,442,,,64.7,27.2,24.7
8,Main,Kindred,23,29.9,17,6,4,2,4,33.3,1.33,3.33,5,1.9,176.67,5.48,10.6,329,,,69.1,14.5,19.2
8,Main,Varus,22,28.6,11,11,8,5,6,45.5,2.91,2.27,3.82,2.96,283.82,9.45,12.3,411,,,67.9,29.4,23.4
8,Main,Swain,19,24.7,8,11,6,5,6,45.5,3.45,2.55,3.45,2.71,251.18,8.3,11.6,384,,,69.1,34.5,22
8,Main,Heimerdinger,15,19.5,13,2,1,2,0,100,2,0,5,14,355,10.25,15.4,444,,,73.7,21.1,23.2
8,Main,Tristana,14,18.2,5,9,7,4,5,44.4,2.11,1,2.67,4.78,337.11,10.78,13.5,430,,,63.2,27.9,25.4
8,Main,Leona,13,16.9,2,11,8,7,4,63.6,1,3,8.45,3.15,57.55,1.82,7.9,249,,,70.3,7.4,13.6
8,Main,Viktor,13,16.9,6,7,4,3,4,42.9,3,2.71,5.43,3.11,243.14,8.39,11.8,409,,,59.6,21.2,22.3
8,Main,Jayce,13,16.9,8,5,5,3,2,60,3.2,3.2,4.2,2.31,317,9.33,14.2,419,,,60.7,26.2,22.7
8,Main,Poppy,11,14.3,3,8,7,2,6,25,1,2.5,3.75,1.9,218.13,6.09,11.2,312,,,55.9,11.8,18.7
8,Main,Jhin,11,14.3,5,6,2,2,4,33.3,1.33,1.5,3.83,3.44,345.67,10.57,13.4,408,,,62,16,23.5
8,Main,Skarner,11,14.3,8,3,3,0,3,0,1,3.33,6,2.1,174,4.88,10.6,298,,,75,10.7,17.8
8,Main,Ezreal,9,11.7,1,8,4,3,5,37.5,2.38,2.25,4.38,3,319.25,9.98,13.4,418,,,58.7,20.7,24.2
8,Main,Zilean,9,11.7,7,2,1,1,1,50,7.5,2,8,7.75,339.5,9.43,16,444,,,86.1,41.7,24.9
8,Main,Draven,8,10.4,6,2,1,1,1,50,4.5,1.5,5.5,6.67,317.5,9.75,15.7,483,,,95.2,42.9,27.4
8,Main,Azir,7,9.1,1,6,4,3,3,50,2.83,1.5,4.67,5,329.83,9.98,13.8,417,,,73.8,27.9,23.9
8,Main,Ekko,5,6.5,1,4,2,1,3,25,3.75,4.5,2.75,1.44,293.75,8.57,13.2,385,,,66.7,38.5,22.6
8,Main,Vel'Koz,5,6.5,3,2,2,1,1,50,1.5,2,3.5,2.5,334,8.77,13.9,366,,,55.6,16.7,21.2
8,Main,Graves,4,5.2,,4,3,1,3,25,3.25,1.75,2.25,3.14,175.75,6.02,10.2,351,,,88,52,21.3
8,Main,Jax,4,5.2,2,2,2,1,1,50,1.5,2.5,5.5,2.8,247.5,8.33,11.6,389,,,58.3,12.5,21.4
8,Main,Cho'Gath,3,3.9,,3,3,1,2,33.3,2,2.33,3,2.14,262,7.48,11.6,330,,,55.6,22.2,20
8,Main,Jarvan IV,3,3.9,,3,3,1,2,33.3,2.33,3.67,8.33,2.91,164,4.85,11.2,331,,,94.1,20.6,18.8
8,Main,Cassiopeia,3,3.9,,3,2,0,3,0,1.67,1.67,0.33,1.2,350.33,10.2,13.2,384,,,60,50,23.8
8,Main,Gangplank,3,3.9,1,2,2,1,1,50,2.5,1.5,7,6.33,306.5,9.43,15.7,483,,,52.8,13.9,25.7
8,Main,Nautilus,3,3.9,1,2,2,1,1,50,0.5,5,8,1.7,90,2.11,10.2,238,,,63,3.7,13.9
8,Main,Zoe,3,3.9,1,2,2,0,2,0,1.5,3,4.5,2,331,8.51,13.7,352,,,80,20,22
8,Main,Yasuo,3,3.9,2,1,1,1,0,100,1,5,9,2,380,7.96,17.7,372,,,83.3,8.3,22
8,Main,Zac,3,3.9,2,1,1,1,0,100,0,0,10,10,138,4.95,9.1,326,,,76.9,0,17.1
8,Main,Malzahar,3,3.9,2,1,1,0,1,0,0,3,4,1.33,321,9.21,12,344,,,66.7,0,21.3
8,Main,Kalista,2,2.6,,2,2,1,1,50,2.5,2.5,6.5,3.6,268,9.45,11.2,396,,,64.3,17.9,22.7
8,Main,Fiora,2,2.6,,2,1,0,2,0,3,1.5,1.5,3,361,10.34,15.3,438,,,52.9,35.3,25.2
8,Main,Hecarim,2,2.6,1,1,1,1,0,100,5,2,3,4,342,9.37,16.2,444,,,61.5,38.5,23
8,Main,Darius,2,2.6,2,0,,0,0,,,,,,,,,,,,,,
8,Main,Pyke,2,2.6,2,0,,0,0,,,,,,,,,,,,,,
8,Main,Ahri,1,1.3,,1,1,1,0,100,3,3,7,3.33,267,8.97,12.4,418,,,71.4,21.4,21.2
8,Main,Kled,1,1.3,,1,1,1,0,100,2,1,7,9,234,8.56,10.8,394,,,45,10,19.5
8,Main,Rek'Sai,1,1.3,,1,1,1,0,100,10,3,8,6,210,6.01,15.4,442,,,66.7,37,21.2
8,Main,Singed,1,1.3,,1,1,1,0,100,5,1,7,12,324,9.84,14.2,431,,,70.6,29.4,22.5
8,Main,Ashe,1,1.3,,1,1,0,1,0,2,2,8,5,440,10,17.8,404,,,55.6,11.1,23.8
8,Main,Bard,1,1.3,,1,1,0,1,0,1,2,2,1.5,26,0.8,6.9,213,,,75,25,14.4
8,Main,Brand,1,1.3,,1,1,0,1,0,5,5,7,2.4,376,8.61,18.3,420,,,66.7,27.8,22.5
8,Main,Elise,1,1.3,,1,1,0,1,0,0,2,4,2,107,3.91,6.7,246,,,100,0,17.4
8,Main,Evelynn,1,1.3,,1,1,0,1,0,0,1,2,2,129,5.13,7,279,,,66.7,0,19
8,Main,Kassadin,1,1.3,,1,1,0,1,0,0,3,1,0.33,204,7.22,8.3,293,,,20,0,19.6
8,Main,Lulu,1,1.3,,1,1,0,1,0,0,0,5,5,332,9.36,12.7,359,,,100,0,21.3
8,Main,Mordekaiser,1,1.3,,1,1,0,1,0,0,3,3,1,249,7.49,10.1,304,,,75,0,20
8,Main,Nami,1,1.3,,1,1,0,1,0,0,3,1,0.33,10,0.44,4.1,181,,,20,0,12.2
8,Main,Nidalee,1,1.3,,1,1,0,1,0,0,4,3,0.75,129,5.25,6.9,280,,,60,0,18.8
8,Main,Trundle,1,1.3,,1,1,0,1,0,0,5,5,1,129,3.92,8.6,262,,,62.5,0,15.8
9,Play in,Pantheon,43,100,42,1,1,1,0,100,5,7,10,2.14,261,6.52,14.5,362,,,71.4,23.8,19.1
9,Play in,Syndra,41,95.3,27,14,10,9,5,64.3,3.93,2.21,3.71,3.45,330.64,8.81,15.2,405,,,53.5,27.5,22.2
9,Play in,Xayah,38,88.4,15,23,11,11,12,47.8,4.22,1.83,3.83,4.4,360.09,10.29,16.1,459,,,67,35.1,25.7
9,Play in,Qiyana,38,88.4,30,8,7,5,3,62.5,4.88,2.75,5.25,3.68,189.5,5.36,12.5,352,,,57.4,27.7,19.1
9,Play in,Renekton,29,67.4,16,13,6,5,8,38.5,1.92,2.31,2.92,2.1,248.85,7.43,12.1,362,,,42.3,16.8,20.6
9,Play in,Rakan,28,65.1,8,20,8,10,10,50,0.35,2.1,8.5,4.21,18.15,0.5,8.9,247,,,77.6,3.1,13.9
9,Play in,Gangplank,28,65.1,16,12,7,7,5,58.3,2.58,3.17,6.08,2.74,286.58,7.85,15.1,412,,,61.5,18.3,22.7
9,Play in,LeBlanc,28,65.1,17,11,8,4,7,36.4,2.55,2.64,3.36,2.24,259.82,7.85,11.9,361,,,52.4,22.6,20.6
9,Play in,Thresh,27,62.8,7,20,9,8,12,40,0.8,3.15,7.55,2.65,15.4,0.47,7.9,240,,,62.5,6,13.5
9,Play in,Kai'Sa,26,60.5,5,21,10,12,9,57.1,4.29,1.95,4.19,4.34,304,9.37,14.3,439,,,63.8,32.3,24.3
9,Play in,Gragas,26,60.5,18,8,5,6,2,75,2,3.25,6.63,2.65,127.63,3.45,10.7,290,,,61.6,14.3,16
9,Play in,Nautilus,23,53.5,8,15,9,8,7,53.3,0.53,3.2,6.4,2.17,63.2,1.78,8.4,235,,,58.1,4.5,13.4
9,Play in,Akali,22,51.2,8,14,6,5,9,35.7,4.36,2.21,3.86,3.71,298.71,8.58,14.1,405,,,58.4,31,22.4
9,Play in,Lee Sin,21,48.8,5,16,7,11,5,68.8,3,2,5.88,4.44,160.88,4.92,11,337,,,74,25,18
9,Play in,Elise,21,48.8,12,9,6,5,4,55.6,3,2.56,4.11,2.78,153.22,4.83,10.4,327,,,57.1,24.1,18.2
9,Play in,Rek'Sai,18,41.9,9,9,5,4,5,44.4,2.78,2.22,3.78,2.95,177.11,5.23,11.3,335,,,56.2,23.8,18.8
9,Play in,Tristana,18,41.9,10,8,7,6,2,75,4.88,2,2.75,3.81,345.88,9.34,16.8,453,,,65.6,41.9,25.3
9,Play in,Gnar,16,37.2,6,10,5,7,3,70,2,2.8,6,2.86,265.7,7.29,13.5,370,,,57.6,14.4,20.3
9,Play in,Twisted Fate,15,34.9,9,6,4,3,3,50,0.83,2.67,3.67,1.69,257,7.88,13,400,,,50,9.3,22.5
9,Play in,Morgana,14,32.6,9,5,1,3,2,60,1.2,3.2,9.4,3.31,22.6,0.58,9.8,253,,,63.9,7.2,14
9,Play in,Nocturne,13,30.2,5,8,7,2,6,25,2.38,3.38,6.88,2.74,180,5.08,11.2,316,,,76.3,19.6,18.4
9,Play in,Vladimir,13,30.2,7,6,3,3,3,50,4.33,1.17,4.33,7.43,287,8.86,14.6,451,,,59.8,29.9,24.6
9,Play in,Skarner,13,30.2,7,6,5,1,5,16.7,0.33,3.33,7.83,2.45,153.33,3.99,10.4,270,,,71,2.9,16.1
9,Play in,Irelia,13,30.2,9,4,4,1,3,25,4.5,3.25,4,2.62,274.5,8.63,13.3,419,,,63,33.3,23.8
9,Play in,Lucian,12,27.9,5,7,6,3,4,42.9,3.86,2.57,2.29,2.39,310.43,9.82,13.9,441,,,55.8,35.1,25.2
9,Play in,Pyke,12,27.9,6,6,5,3,3,50,1.17,3,5.17,2.11,69.33,2.45,8.1,287,,,52.8,9.7,15.5
9,Play in,Yuumi,12,27.9,8,4,2,2,2,50,1.25,1.5,11.25,8.33,34.5,1.15,9,300,,,84.7,8.5,15.8
9,Play in,Olaf,12,27.9,10,2,2,1,1,50,2.5,1.5,4,4.33,135.5,4.48,9,299,,,54.2,20.8,16.7
9,Play in,Ezreal,11,25.6,2,9,6,5,4,55.6,3.67,2.11,4.56,3.89,349.56,9.16,16.7,438,,,66.7,29.7,24.5
9,Play in,Jarvan IV,11,25.6,3,8,7,4,4,50,1.38,2.63,7.88,3.52,151.38,4.39,10.3,300,,,78.7,11.7,17
9,Play in,Heimerdinger,11,25.6,8,3,1,3,0,100,4,0.67,5.67,14.5,279,7.03,15.1,380,,,52.7,21.8,20.5
9,Play in,Ryze,10,23.3,4,6,5,5,1,83.3,3.17,2.33,7,4.36,296.17,9.9,13.4,447,,,60.4,18.8,22.8
9,Play in,Kayle,10,23.3,7,3,2,2,1,66.7,2.33,2.33,7,4,405.67,9.82,18.7,453,,,58.3,14.6,25.2
9,Play in,Camille,9,20.9,2,7,5,1,6,14.3,2.29,3.14,3.43,1.82,254,7.67,12.1,364,,,65.6,26.2,22
9,Play in,Kennen,8,18.6,3,5,3,4,1,80,3,2.4,6,3.75,230.8,7.41,12.2,392,,,53.6,17.9,20.4
9,Play in,Leona,8,18.6,3,5,4,3,2,60,0.4,3.8,9.6,2.63,75,2.1,9,251,,,64.9,2.6,13.8
9,Play in,Galio,8,18.6,5,3,3,1,2,33.3,2,3,4.33,2.11,244.67,7.08,11.4,330,,,52.8,16.7,19.4
9,Play in,Rumble,8,18.6,6,2,1,2,0,100,2,2.5,10.5,5,229,7.95,11.4,396,,,73.5,11.8,19.9
9,Play in,Corki,7,16.3,1,6,4,3,3,50,2,2.33,3.83,2.5,346.33,9.47,15.3,418,,,53.8,18.5,23.5
9,Play in,Ashe,7,16.3,3,4,4,2,2,50,3.25,2,6.75,5,272,8.76,12.5,402,,,66.7,21.7,22.8
9,Play in,Alistar,7,16.3,4,3,3,1,2,33.3,0.67,2.33,4,2,46,1.56,6.5,222,,,60.9,8.7,13.3
9,Play in,Caitlyn,7,16.3,4,3,3,0,3,0,2,3.67,1.67,1,287.33,9.47,12,397,,,45.8,25,24.8
9,Play in,Draven,7,16.3,6,1,1,1,0,100,3,1,7,10,234,9.64,12.2,501,,,71.4,21.4,24.9
9,Play in,Neeko,6,14,1,5,4,3,2,60,2,2.6,6,3.08,216.8,7.31,10.6,356,,,58.8,14.7,19.7
9,Play in,Taliyah,6,14,2,4,2,4,0,100,3.25,1.75,7.25,6,182.75,5.65,11.9,369,,,61.8,19.1,18.7
9,Play in,Kled,6,14,2,4,3,2,2,50,2.25,1.25,2.75,4,255.75,8.01,11.8,370,,,44.4,20,21.2
9,Play in,Lissandra,6,14,2,4,4,2,2,50,1.5,2.25,4,2.44,262.25,8.24,11.7,368,,,51.2,14,20.4
9,Play in,Yasuo,6,14,4,2,2,1,1,50,2.5,2.5,4,2.6,251,8.99,11.6,414,,,81.3,31.3,23.3
9,Play in,Orianna,5,11.6,1,4,4,2,2,50,1,2.5,7.25,3.3,337.75,8.72,14.6,377,,,78.6,9.5,21.6
9,Play in,Jayce,5,11.6,2,3,3,1,2,33.3,1.33,3.33,5,1.9,302,9.24,14,427,,,76,16,24.7
9,Play in,Karma,5,11.6,2,3,3,1,2,33.3,1.67,3,6,2.56,181.33,4.99,11.2,309,,,71.9,15.6,18.1
9,Play in,Karthus,5,11.6,2,3,2,1,2,33.3,2.67,3,3.33,2,232.67,6.69,12.8,367,,,48.6,21.6,20.9
9,Play in,Aatrox,4,9.3,,4,3,1,3,25,2.75,2.5,3.75,2.6,219.25,7.11,11.2,365,,,70.3,29.7,22.3
9,Play in,Ekko,4,9.3,,4,3,0,4,0,1.25,5,4.75,1.2,165.75,4.68,10.1,285,,,68.6,14.3,17.7
9,Play in,Sivir,4,9.3,1,3,3,1,2,33.3,1.33,2.33,4.33,2.43,361.33,9.89,15,410,,,54.8,12.9,23.4
9,Play in,Quinn,4,9.3,2,2,2,1,1,50,5,3.5,2,2,328,8.96,15.4,422,,,58.3,41.7,23.6
9,Play in,Shen,4,9.3,2,2,2,1,1,50,1.5,5.5,7.5,1.64,197,4.7,13.3,317,,,64.3,10.7,17.9
9,Play in,Cassiopeia,4,9.3,3,1,1,1,0,100,6,4,10,4,282,8.93,14.9,471,,,64,24,23
9,Play in,Mordekaiser,3,7,1,2,2,0,2,0,3,4.5,1,0.89,224.5,7.35,11.1,363,,,40,30,21.7
9,Play in,Ornn,3,7,2,1,1,1,0,100,1,4,11,3,210,5.04,12.7,304,,,75,6.3,16.7
9,Play in,Blitzcrank,2,4.7,,2,1,1,1,50,1.5,3.5,4.5,1.71,18,0.46,9.4,242,,,48,12,13.5
9,Play in,Cho'Gath,2,4.7,,2,1,1,1,50,4,3.5,6.5,3,281.5,6.75,15.2,365,,,45.7,17.4,19.2
9,Play in,Hecarim,2,4.7,,2,1,1,1,50,5.5,2,4.5,5,163.5,5.43,11.4,377,,,66.7,36.7,20.4
9,Play in,Jhin,2,4.7,,2,1,1,1,50,6.5,1,7,13.5,427,10.11,20.4,483,,,58.7,28.3,25.1
9,Play in,Azir,2,4.7,,2,2,0,2,0,1,1.5,0,0.67,293,9.26,11.4,361,,,40,40,23.5
9,Play in,Fiddlesticks,2,4.7,1,1,1,1,0,100,0,1,9,9,27,0.69,9,232,,,64.3,0,12.8
9,Play in,Veigar,2,4.7,1,1,1,1,0,100,2,0,3,5,332,9.05,15,409,,,83.3,33.3,22
9,Play in,Braum,2,4.7,1,1,1,0,1,0,1,3,3,1.33,84,2.16,9.8,251,,,23.5,5.9,14.2
9,Play in,Jinx,2,4.7,1,1,1,0,1,0,1,2,2,1.5,302,10.07,11.7,389,,,50,16.7,25.1
9,Play in,Fiora,1,2.3,,1,1,1,0,100,4,3,4,2.67,413,10.18,20.6,507,,,44.4,22.2,25.9
9,Play in,Kha'Zix,1,2.3,,1,1,1,0,100,4,8,9,1.63,186,4.08,15.5,340,,,59.1,18.2,17.7
9,Play in,Zoe,1,2.3,,1,1,1,0,100,3,0,6,9,215,8.85,10.3,423,,,64.3,21.4,21
9,Play in,Garen,1,2.3,,1,1,0,1,0,3,3,8,3.67,259,6.22,14.4,345,,,44,12,18.4
9,Play in,Lux,1,2.3,,1,1,0,1,0,0,3,1,0.33,15,0.49,6.2,204,,,50,0,12.8
9,Play in,Nidalee,1,2.3,,1,1,0,1,0,1,2,1,1,102,4.49,6.3,278,,,100,50,19.6
9,Play in,Sejuani,1,2.3,,1,1,0,1,0,0,3,1,0.33,134,4.72,8,282,,,100,0,19
9,Play in,Sylas,1,2.3,,1,1,0,1,0,1,4,3,1,244,7.05,10.8,311,,,33.3,8.3,19.2
9,Play in,Vi,1,2.3,,1,1,0,1,0,0,7,4,0.57,113,3.64,7.8,250,,,36.4,0,14.9
9,Play in,Xin Zhao,1,2.3,,1,1,0,1,0,3,3,2,1.67,179,5.24,11.4,333,,,55.6,33.3,19.6
9,Play in,Ziggs,1,2.3,,1,1,0,1,0,5,1,4,9,539,8.5,24.2,382,,,56.3,31.3,23.3
9,Play in,Jax,1,2.3,1,0,,0,0,,,,,,,,,,,,,,
9,Play in,Vayne,1,2.3,1,0,,0,0,,,,,,,,,,,,,,
